time,pressure1,pressure2,pressure3,temparature1,temparature2,flow meter,servo
451068.0,4.26,4.26,0.09,21.5,22.25,-1.12,0.0
451093.0,4.26,4.54,-0.19,21.75,22.25,-2.24,0.0
451118.0,4.26,4.36,-0.19,21.75,22.25,-6.72,0.0
451143.0,4.17,4.91,-0.09,21.75,22.25,-2.24,0.0
451168.0,4.26,4.26,0.09,21.75,22.25,-1.12,0.0
451193.0,4.73,4.26,-0.28,21.75,22.25,-1.12,0.0
451218.0,4.36,4.36,-0.19,21.75,22.25,-2.24,0.0
451243.0,4.36,4.26,-0.19,21.75,22.25,-3.36,0.0
451268.0,4.26,4.36,0.0,21.75,22.25,-4.48,0.0
451293.0,4.26,4.26,0.65,21.75,22.25,-1.12,0.0
451318.0,4.26,4.45,-0.19,21.75,22.25,-2.24,0.0
451343.0,4.63,4.26,-0.19,22.0,22.25,-4.48,0.0
451368.0,4.45,5.0,0.0,22.0,22.25,-1.12,0.0
451393.0,4.26,4.26,0.09,22.0,22.25,-2.24,0.0
451418.0,4.26,4.26,-0.19,22.0,22.25,0.0,0.0
451443.0,4.26,4.36,-0.28,22.0,22.25,-3.36,0.0
451468.0,4.26,4.26,-0.19,22.0,22.25,-3.36,0.0
451493.0,4.17,4.36,0.19,22.0,22.25,-2.24,0.0
451518.0,4.45,4.26,-0.19,22.0,22.25,0.0,0.0
451543.0,4.36,4.45,-0.19,22.0,22.25,-1.12,0.0
451568.0,4.26,4.26,-0.19,22.0,22.25,-3.36,0.0
451593.0,4.17,5.0,-0.09,21.25,22.25,2.24,0.0
451618.0,4.17,4.26,0.65,21.25,22.25,-3.36,0.0
451643.0,4.26,4.26,-0.19,21.25,22.25,-2.24,0.0
451668.0,4.91,4.36,-0.19,21.25,22.25,-2.24,0.0
451693.0,4.45,4.17,0.0,21.25,22.25,-3.36,0.0
451718.0,4.36,4.36,0.09,21.25,22.25,-2.24,0.0
451743.0,4.17,4.26,-0.19,21.25,22.25,-1.12,0.0
451768.0,4.26,4.36,-0.28,21.25,22.25,-2.24,0.0
451793.0,4.26,4.26,-0.09,21.25,22.25,-2.24,0.0
451818.0,4.17,5.0,0.19,21.25,22.25,-2.24,0.0
451843.0,4.36,4.26,-0.19,22.0,22.25,-2.24,0.0
451868.0,4.26,4.17,-0.19,22.0,22.25,-3.36,0.0
451893.0,4.26,4.26,-0.19,22.0,22.25,-2.24,0.0
451918.0,4.17,4.26,0.0,22.0,22.25,-1.12,0.0
451943.0,4.17,4.26,0.46,22.0,22.25,-2.24,0.0
451968.0,4.26,4.26,-0.19,22.0,22.25,-2.24,0.0
451993.0,4.73,4.45,-0.19,22.0,22.25,-3.36,0.0
